Date,BAJAJ-AUTO.NS,BAJAJFINSV.NS,DIVISLAB.NS,HINDUNILVR.NS,ITC.NS,NTPC.NS,RELIANCE.NS,TATASTEEL.NS,BENCHMARK
2013-12-17,1461.84423828125,67.61774444580078,531.1937255859375,477.15850830078125,162.2479705810547,74.05199432373047,391.5000305175781,14.454429626464844,6139.0498046875
2013-12-18,1513.080810546875,68.8353271484375,543.3212280273438,478.1868896484375,162.37661743164062,74.32635498046875,401.1802062988281,14.673702239990234,6217.14990234375
2013-12-19,1488.443115234375,69.50126647949219,541.4801025390625,475.53057861328125,161.39892578125,74.07941436767578,398.427734375,14.528697967529297,6166.64990234375
2013-12-20,1515.74853515625,71.8221206665039,545.7374877929688,487.31280517578125,162.19651794433594,74.60073852539062,417.6015930175781,14.781569480895996,6274.25
2013-12-23,1527.439453125,71.2655029296875,551.0072021484375,484.3135681152344,164.25486755371094,75.06715393066406,418.11468505859375,14.965478897094727,6284.5
2013-12-24,1561.6884765625,69.81932830810547,551.812744140625,484.2279052734375,164.17764282226562,75.61589813232422,418.9544372558594,14.797484397888184,6268.39990234375
2013-12-26,1529.6363525390625,70.78842163085938,541.871337890625,482.9425964355469,164.795166015625,75.25920867919922,414.0560607910156,15.043285369873047,6278.89990234375
2013-12-27,1518.063232421875,72.16999053955078,562.3754272460938,487.3554992675781,165.92723083496094,75.31409454345703,409.997314453125,15.032675743103027,6313.7998046875
2013-12-30,1491.346435546875,72.51788330078125,560.212158203125,491.2972412109375,165.90151977539062,74.6556167602539,413.8460693359375,15.050358772277832,6291.10009765625
2013-12-31,1499.3104248046875,73.81993103027344,562.1221313476562,488.9837341308594,165.61849975585938,75.17688751220703,417.6248779296875,15.002613067626953,6304.0
2014-01-02,1490.8365478515625,72.39363861083984,568.0364379882812,481.91436767578125,162.06785583496094,74.02455139160156,408.20123291015625,14.82577896118164,6221.14990234375
2014-01-03,1487.3056640625,72.4880599975586,575.1012573242188,484.142333984375,161.96498107910156,72.29601287841797,403.1861877441406,14.588821411132812,6211.14990234375
2014-01-06,1481.6170654296875,72.72660064697266,577.103271484375,482.8569030761719,162.42808532714844,72.5155258178711,398.84759521484375,14.440282821655273,6191.4501953125
2014-01-07,1482.9117431640625,72.66200256347656,566.2415161132812,478.95806884765625,162.9683837890625,71.2534408569336,392.8529052734375,13.959294319152832,6162.25
2014-01-08,1505.156005859375,73.38262176513672,569.4171142578125,479.1293640136719,163.04559326171875,71.08881378173828,396.09521484375,13.877948760986328,6174.60009765625
2014-01-09,1498.2119140625,72.77629852294922,568.3355102539062,474.8450927734375,162.40232849121094,73.33863067626953,396.8649597167969,13.82136344909668,6168.35009765625
2014-01-10,1491.0325927734375,72.71167755126953,575.3082885742188,471.1175537109375,166.00442504882812,72.1039810180664,400.3404541015625,13.598551750183105,6171.4501953125
